committee_id,committee_name,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,disbursement_purpose_category,memo_code,memo_code_full,memo_text,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,two_year_transaction_period,amendment_indicator,amendment_indicator_desc,schedule_type,schedule_type_full,load_date,sub_id,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,pdf_url,line_number_label,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_employer,payee_occupation,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,ref_disp_excess_flg,comm_dt,spender_committee_type,spender_committee_org_type,spender_committee_designation
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936853,F3P,4101520191674204872,23,500063608,1357668,ORG,ORGANIZATION,,,UNITED AIRLINES,CHICAGO,IL,606660100,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-07-05 00:00:00,5.60,,,,,,,,,,,,,P2020,,PRIMARY,2020,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.298,4102520191675424917,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936853,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136581,F3P,4071620191659583346,23,500061390,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,,,,2019-06-10 00:00:00,5.70,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.201,4071620191659630605,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136581,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136642,F3P,4071620191659583346,23,500061442,1340976,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-18 00:00:00,5.80,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.242,4071620191659630971,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136642,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136573,F3P,4071620191659583346,23,500059022,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,,,,2019-04-22 00:00:00,5.82,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.197,4071620191659630557,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136573,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136484,F3P,4071620191659583346,23,500062828,1340976,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-06-11 00:00:00,5.84,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.138,4071620191659630021,,500061629,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136484,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136159,F3P,4071620191659583346,23,500063260,1340976,ORG,ORGANIZATION,,,GOGOAIR,BROOMFIELD,CO,800213508,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-05-14 00:00:00,6.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.35,4071620191659628066,,500059455,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136159,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136159,F3P,4071620191659583346,23,500063261,1340976,ORG,ORGANIZATION,,,GOGOAIR,BROOMFIELD,CO,800213508,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-05-14 00:00:00,6.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.35,4071620191659628068,,500059455,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136159,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136484,F3P,4071620191659583346,23,500062816,1340976,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-06-11 00:00:00,6.06,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.138,4071620191659630019,,500061629,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136484,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136472,F3P,4071620191659583346,23,500060241,1340976,ORG,ORGANIZATION,,,MARRIOTT CORPORATE,BETHESDA,MD,208171102,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-16 00:00:00,6.35,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.128,4071620191659629951,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136472,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136448,F3P,4071620191659583346,23,500062544,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,X,,*,2019-04-26 00:00:00,6.40,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.112,4071620191659629805,,500062421,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136448,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136449,F3P,4071620191659583346,23,500062547,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,X,,*,2019-04-26 00:00:00,6.40,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.112,4071620191659629811,,500062421,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136449,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136577,F3P,4071620191659583346,23,500060336,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,,,,2019-05-13 00:00:00,6.40,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.199,4071620191659630577,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136577,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136583,F3P,4071620191659583346,23,500061394,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,,,,2019-06-17 00:00:00,6.40,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.202,4071620191659630613,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136583,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136453,F3P,4071620191659583346,23,500062534,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,X,,*,2019-05-23 00:00:00,6.53,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.116,4071620191659629837,,500061138,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136453,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136637,F3P,4071620191659583346,23,500061068,1340976,ORG,ORGANIZATION,,,U.S. POSTAL SERVICE,DUBLIN,CA,945682412,,,,,POSTAGE,ADMINISTRATIVE,,,,2019-05-28 00:00:00,6.80,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.239,4071620191659630939,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136637,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136666,F3P,4071620191659583346,23,500061248,1340976,ORG,ORGANIZATION,,,UNITED AIRLINES,CHICAGO,IL,606660100,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-07 00:00:00,7.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.258,4071620191659631116,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136666,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136697,F3P,4071620191659583346,23,500063214,1340976,ORG,ORGANIZATION,,,INTERCONTINENTAL HOUSTON,HOUSTON,TX,770302202,,,,,PARKING,OTHER,X,,*,2019-06-14 00:00:00,7.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.279,4071620191659631300,,500061661,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136697,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136451,F3P,4071620191659583346,23,500062589,1340976,ORG,ORGANIZATION,,,OFFICE MAX COLUMBUS,COLUMBUS,IN,472033419,,,,,EVENT SUPPLIES,OTHER,X,,*,2019-05-23 00:00:00,7.06,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.114,4071620191659629825,,500061138,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136451,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936770,F3P,4101520191674204872,23,500064210,1357668,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-07-10 00:00:00,7.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.241,4102520191675424415,,500064213,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936770,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136635,F3P,4071620191659583346,23,500059090,1340976,ORG,ORGANIZATION,,,U.S. POSTAL SERVICE,DUBLIN,CA,945682412,,,,,POSTAGE,ADMINISTRATIVE,,,,2019-04-24 00:00:00,7.35,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.238,4071620191659630929,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136635,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136636,F3P,4071620191659583346,23,500060245,1340976,ORG,ORGANIZATION,,,U.S. POSTAL SERVICE,DUBLIN,CA,945682412,,,,,POSTAGE,ADMINISTRATIVE,,,,2019-05-07 00:00:00,7.35,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.238,4071620191659630935,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136636,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136637,F3P,4071620191659583346,23,500061069,1340976,ORG,ORGANIZATION,,,U.S. POSTAL SERVICE,DUBLIN,CA,945682412,,,,,POSTAGE,ADMINISTRATIVE,,,,2019-05-29 00:00:00,7.35,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.239,4071620191659630941,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136637,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136584,F3P,4071620191659583346,23,500061915,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,,,,2019-06-26 00:00:00,7.39,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.204,4071620191659630622,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136584,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136459,F3P,4071620191659583346,23,500062663,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,X,,*,2019-06-19 00:00:00,7.40,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.118,4071620191659629871,,500061684,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136459,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136460,F3P,4071620191659583346,23,500062665,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,X,,*,2019-06-19 00:00:00,7.40,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.12,4071620191659629875,,500061684,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136460,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136641,F3P,4071620191659583346,23,500061439,1340976,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-10 00:00:00,7.53,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.242,4071620191659630965,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136641,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136470,F3P,4071620191659583346,23,500059256,1340976,ORG,ORGANIZATION,,,MARRIOTT CORPORATE,BETHESDA,MD,208171102,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-04-26 00:00:00,7.62,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.128,4071620191659629939,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136470,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936780,F3P,4101520191674204872,23,500063777,1357668,ORG,ORGANIZATION,,,NATIONAL AIRPORT - DCA,ARLINGTON,VA,22202,,,,,FOOD AND BEVERAGE,OTHER,X,,*,2019-07-05 00:00:00,7.82,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.248,4102520191675424479,,500063780,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936780,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136275,F3P,4071620191659583346,23,500062477,1340976,ORG,ORGANIZATION,,,JETBLUE,SALT LAKE CITY,UT,841216922,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-05-01 00:00:00,8.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.428,4071620191659628762,,500061137,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136275,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136277,F3P,4071620191659583346,23,500062508,1340976,ORG,ORGANIZATION,,,SOUTHWEST AIRLINES,DALLAS,TX,75235,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-05-01 00:00:00,8.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.43,4071620191659628776,,500061137,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136277,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136318,F3P,4071620191659583346,23,500063157,1340976,ORG,ORGANIZATION,,,UNITED AIRLINES,CHICAGO,IL,606660100,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-05-31 00:00:00,8.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.456,4071620191659629020,,500061140,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136318,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136704,F3P,4071620191659583346,23,500059639,1340976,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSES,MATERIALS,X,,*,2019-04-11 00:00:00,8.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.283,4071620191659631344,,500059638,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136704,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136452,F3P,4071620191659583346,23,500062530,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,X,,*,2019-05-23 00:00:00,8.13,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.114,4071620191659629829,,500061138,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136452,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136452,F3P,4071620191659583346,23,500062531,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,X,,*,2019-05-23 00:00:00,8.13,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.114,4071620191659629831,,500061138,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136452,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936763,F3P,4101520191674204872,23,500063807,1357668,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-07-05 00:00:00,8.17,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.237,4102520191675424377,,500063802,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936763,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136462,F3P,4071620191659583346,23,500062667,1340976,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-06-19 00:00:00,8.20,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.12,4071620191659629889,,500061684,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136462,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136484,F3P,4071620191659583346,23,500062829,1340976,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-06-11 00:00:00,8.32,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.138,4071620191659630023,,500061629,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136484,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936851,F3P,4101520191674204872,23,500063722,1357668,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-07-10 00:00:00,8.45,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.296,4102520191675424905,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936851,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136639,F3P,4071620191659583346,23,500061433,1340976,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-04 00:00:00,8.50,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.24,4071620191659630953,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136639,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136452,F3P,4071620191659583346,23,500062604,1340976,ORG,ORGANIZATION,,,OFFICE MAX COLUMBUS,COLUMBUS,IN,472033419,,,,,EVENT SUPPLIES,OTHER,X,,*,2019-05-23 00:00:00,8.52,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.114,4071620191659629827,,500061138,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136452,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136275,F3P,4071620191659583346,23,500062494,1340976,ORG,ORGANIZATION,,,LYFT,SAN FRANCISCO,CA,941075705,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-05-01 00:00:00,8.53,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.428,4071620191659628764,,500061137,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136275,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136574,F3P,4071620191659583346,23,500059024,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,,,,2019-04-25 00:00:00,8.54,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.197,4071620191659630563,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136574,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936754,F3P,4101520191674204872,23,500064368,1357668,ORG,ORGANIZATION,,,PGA NATIONAL GOLF CLUB,PALM BEACH GARDENS,FL,334183619,,,,,FOOD AND BEVERAGE,OTHER,X,,*,2019-07-01 00:00:00,8.56,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.231,4102520191675424323,,500064361,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936754,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136581,F3P,4071620191659583346,23,500061389,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,,,,2019-06-10 00:00:00,8.72,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.201,4071620191659630603,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136581,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136575,F3P,4071620191659583346,23,500059025,1340976,ORG,ORGANIZATION,,,STARBUCKS,SEATTLE,WA,981341436,,,,,FOOD AND BEVERAGE,OTHER,,,,2019-04-25 00:00:00,8.82,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.197,4071620191659630565,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136575,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136165,F3P,4071620191659583346,23,500063274,1340976,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-05-14 00:00:00,8.86,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.355,4071620191659628102,,500059455,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136165,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
